"Molecule ChEMBL ID"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"Target ChEMBL ID"	"SlogP"	"SMR"	"LabuteASA"	"TPSA"	"AMW"	"ExactMW"	"NumLipinskiHBA"	"NumLipinskiHBD"	"NumRotatableBonds"	"NumHBD"	"NumHBA"	"NumAmideBonds"	"NumHeteroAtoms"	"NumHeavyAtoms"	"NumAtoms"	"NumStereocenters"	"NumUnspecifiedStereocenters"	"NumRings"	"NumAromaticRings"	"NumSaturatedRings"	"NumAliphaticRings"	"NumAromaticHeterocycles"	"NumSaturatedHeterocycles"	"NumAliphaticHeterocycles"	"NumAromaticCarbocycles"	"NumSaturatedCarbocycles"	"NumAliphaticCarbocycles"	"FractionCSP3"	"Chi0v"	"Chi1v"	"Chi2v"	"Chi3v"	"Chi4v"	"Chi1n"	"Chi2n"	"Chi3n"	"Chi4n"	"HallKierAlpha"	"kappa1"	"kappa2"	"kappa3"	"slogp_VSA1"	"slogp_VSA2"	"slogp_VSA3"	"slogp_VSA4"	"slogp_VSA5"	"slogp_VSA6"	"slogp_VSA7"	"slogp_VSA8"	"slogp_VSA9"	"slogp_VSA10"	"slogp_VSA11"	"slogp_VSA12"	"smr_VSA1"	"smr_VSA2"	"smr_VSA3"	"smr_VSA4"	"smr_VSA5"	"smr_VSA6"	"smr_VSA7"	"smr_VSA8"	"smr_VSA9"	"smr_VSA10"	"peoe_VSA1"	"peoe_VSA2"	"peoe_VSA3"	"peoe_VSA4"	"peoe_VSA5"	"peoe_VSA6"	"peoe_VSA7"	"peoe_VSA8"	"peoe_VSA9"	"peoe_VSA10"	"peoe_VSA11"	"peoe_VSA12"	"peoe_VSA13"	"peoe_VSA14"	"MQN1"	"MQN2"	"MQN3"	"MQN4"	"MQN5"	"MQN6"	"MQN7"	"MQN8"	"MQN9"	"MQN10"	"MQN11"	"MQN12"	"MQN13"	"MQN14"	"MQN15"	"MQN16"	"MQN17"	"MQN18"	"MQN19"	"MQN20"	"MQN21"	"MQN22"	"MQN23"	"MQN24"	"MQN25"	"MQN26"	"MQN27"	"MQN28"	"MQN29"	"MQN30"	"MQN31"	"MQN32"	"MQN33"	"MQN34"	"MQN35"	"MQN36"	"MQN37"	"MQN38"	"MQN39"	"MQN40"	"MQN41"	"MQN42"
"CHEMBL270370"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OC(C)C(=O)O)ccc3N2)c1=O"	"IC50"	"'='"	370	"nM"	"CHEMBL379"	3.2174000000000014	134.0901	244.9788415685741	157.95999999999998	532.600000000001	532.1086411080005	11	3	12	3	10	1	13	36	60	1	1	4	2	0	2	1	0	2	1	0	0	0.30434782608695654	18.59608215803005	11.15122552248401	8.624452746484852	5.890685910839413	4.098386838178891	20.658375789183328	6.267001009601893	3.96241258248043	2.5482473756179873	-3.71	8.993241804883963	9.740122668961478	4.9725775763192	10.046676307088426	59.64499340759515	19.612365521551226	5.893957685363079	60.5916781264924	61.29507934404844	1.4118420783282006	2.8623993144652684	0	5.687386274683562	5.749511833283905	11.336785877934737	63.15912244638994	2.8623993144652684	5.008912523954532	15.393076204184226	37.90410275568418	11.80667303760432	51.77762454341081	0	5.749511833283905	50.47125311185721	20.26429268930285	4.794537184071822	9.803449708026353	13.519204510068661	15.734496871016162	19.746202942254655	42.60214523664562	28.988381066021876	22.90136047391684	21.92978484164165	19.086644762691634	0	18.79287019722436	5.969305287951849	23	0	0	0	0	2	0	0	4	7	0	36	37	4	0	14	8	0	12	18	11	0	0	0	0	4	3	1	7	3	17	1	0	0	1	3	0	0	0	0	2	1
"CHEMBL258138"	"CCC(Oc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2)C(N)=O"	"IC50"	"'='"	1550	"nM"	"CHEMBL379"	3.0082000000000004	140.26569999999995	256.13379513464025	163.75	545.6430000000013	545.1402755840008	11	4	13	3	9	2	13	37	64	1	1	4	2	0	2	1	0	2	1	0	0	0.3333333333333333	19.135047463066144	11.420708175002058	8.76714783232807	6.013064490069004	4.179357164101668	22.414037342237425	6.409696095445111	4.084791161710023	2.629217701540765	-3.71	8.665222003482553	10.341558462472864	5.367918025101665	15.766393282814699	54.47405965788759	19.612365521551226	5.893957685363079	69.7061201401622	61.29507934404844	4.235526234984602	1.4311996572326342	0	5.687386274683562	5.749511833283905	11.336785877934737	63.61551552427956	1.4311996572326342	5.008912523954532	21.1127931799105	44.277027657013555	11.80667303760432	51.77762454341081	0	5.749511833283905	50.409127553256866	20.875201473921912	9.589074368143644	5.008912523954532	13.519204510068661	15.734496871016162	26.598095059550335	42.12317802067932	31.729898178362316	22.90136047391684	21.92978484164165	21.91032891934803	0	23.26885026934323	0	24	0	0	0	0	2	0	1	4	6	0	37	41	4	0	14	8	0	13	17	11	0	0	0	0	4	2	2	8	3	17	1	0	0	1	3	0	0	0	0	2	1
"CHEMBL402129"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C4=CCCC4=O)ccc3N2)c1=O"	"IC50"	"'='"	5300	"nM"	"CHEMBL379"	4.111800000000002	138.58229999999995	246.0188423718237	128.49999999999997	524.6240000000006	524.1188118680005	9	2	9	2	8	1	11	36	60	0	0	5	2	0	3	1	0	2	1	0	1	0.28	18.779585577102324	11.538853086788215	9.030809050071689	6.364697395966167	4.499954653358233	21.13775506302367	6.673357313188731	4.436424067607183	2.9404508211560136	-3.5699999999999994	8.77264433263854	9.13962096473909	4.284676588550104	5.309813353288376	48.27010684795104	19.612365521551226	5.893957685363079	73.41984585972264	67.347151090084	1.4118420783282006	7.004304187301901	0	5.687386274683562	0	11.336785877934737	54.684209857652874	1.4311996572326342	5.008912523954532	15.393076204184226	37.71804241409727	11.80667303760432	63.39314778114337	0	0	55.858297300339565	10.418621544395588	9.589074368143644	5.008912523954532	13.519204510068661	15.734496871016162	31.840693395953515	47.686629512376314	36.26275034592746	22.90136047391684	16.180273008357744	18.789871682106583	0	17.361670539991724	0	25	0	0	0	0	2	0	0	4	5	0	36	33	4	0	18	9	0	9	14	9	0	0	0	0	4	1	0	5	3	20	3	0	0	2	3	0	0	0	0	2	1
"CHEMBL403203"	"CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NC(=O)C4CC4)ccc3N2)c1=O"	"IC50"	"'='"	8000	"nM"	"CHEMBL379"	3.7140000000000013	137.71799999999996	247.35639260562553	140.52999999999997	527.6280000000007	527.1297109000006	10	3	10	3	8	2	12	36	61	0	0	5	2	1	3	1	0	2	1	1	1	0.3333333333333333	18.726799172602284	11.486066682288174	8.96724766587321	6.188121802179413	4.265994425922662	21.532182254023585	6.609795928990249	4.259848473820426	2.71187808356966	-3.51	8.520911340566533	9.173696329699407	4.652947139842368	10.619626706576751	48.39404163093761	19.612365521551226	11.787915370726157	67.85639436802569	61.29507934404844	2.8236841566564013	1.4311996572326342	0	11.374772549367124	0	11.336785877934737	56.09605193598107	1.4311996572326342	5.008912523954532	21.287033889547303	37.71804241409727	17.116486390892696	51.77762454341081	0	0	56.09651382794043	15.728434897683965	9.589074368143644	5.008912523954532	13.519204510068661	15.734496871016162	19.746202942254655	54.53852162967199	37.26882343074568	21.53060191774662	16.180273008357744	14.418468814069847	5.907179729351506	17.361670539991724	0	24	0	0	0	0	2	0	1	4	5	0	36	36	4	0	17	8	0	10	15	10	0	0	0	0	4	1	2	5	3	17	4	1	0	1	3	0	0	0	0	2	1
"CHEMBL2181621"	"Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21"	"IC50"	"'='"	98	"nM"	"CHEMBL379"	7.330400000000005	172.77569999999966	310.06238611792276	113.32000000000001	611.1420000000015	610.2346832800009	8	3	9	3	6	2	9	44	79	0	0	6	4	2	2	2	0	0	2	2	2	0.3142857142857143	22.055740962882968	12.145904470191377	8.727170496645877	5.830686153124241	3.895776240343962	29.070615478645927	8.34920602363665	5.651679609399083	3.8062729684813825	-4.429999999999999	9.297509095206008	12.284993049069413	5.863414386671976	10.619626706576751	37.98247635888398	16.56490126842589	0	122.22652235260784	66.60673532581998	7.846317470397728	29.77405232504618	0	5.687386274683562	0	11.600939890232516	66.18037769742617	1.4311996572326342	14.86089152202694	6.975826900282246	62.41628214838145	5.309813353288376	88.3197231146523	0	11.387855989696922	52.02698758968756	20.295534545475316	14.573052889090853	4.794537184071822	0	0	55.219895618539915	84.81914426608992	68.76972767899862	32.85959197748088	5.538925252383345	2.8236841566564013	5.907179729351506	7.33837938658414	5.969305287951849	35	0	1	0	0	0	0	2	2	4	0	44	48	4	0	21	11	0	9	12	8	0	0	0	0	4	1	7	1	1	20	10	0	0	3	3	0	0	0	0	2	1
"CHEMBL2181765"	"Cn1c(-c2ccoc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21"	"IC50"	"'='"	69	"nM"	"CHEMBL379"	6.484900000000004	157.61969999999974	284.15891805943875	113.57000000000001	551.6430000000016	551.2420211560009	8	3	9	3	6	2	8	41	74	0	0	6	4	2	2	2	0	0	2	2	2	0.30303030303030304	19.88288223881919	11.039992455641443	7.894196409479977	5.425323021888944	3.6240613029801754	27.34266793710522	7.894196409479977	5.425323021888944	3.6240613029801754	-4.589999999999999	8.245365720074572	10.76432760717494	5.05680372104646	10.619626706576751	32.998497837936775	16.56490126842589	0	113.11208033893803	71.28700161407676	2.8236841566564013	29.643575821894718	0	5.687386274683562	0	0	67.85601152213908	1.4311996572326342	9.87691300107973	6.975826900282246	56.04335724705207	5.309813353288376	83.5602051521144	0	11.257379486545457	40.42604769945504	24.712685482528666	9.589074368143644	4.794537184071822	0	0	30.873105925648645	85.149650459756	65.41876684754043	31.879942826232142	8.280442364723786	2.8236841566564013	5.907179729351506	7.33837938658414	5.969305287951849	33	0	0	0	0	0	0	2	1	4	1	41	45	4	0	20	10	0	9	13	8	0	0	0	0	3	1	7	1	1	19	9	0	1	3	2	0	0	0	0	2	1
"CHEMBL2181786"	"Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21"	"IC50"	"'='"	60	"nM"	"CHEMBL379"	6.142800000000005	160.6456999999997	286.63009631560885	113.32000000000001	550.6590000000017	550.258005568001	8	3	11	3	6	2	8	41	75	0	0	5	4	1	1	2	0	0	2	1	1	0.2727272727272727	19.921847543855286	10.828957760677536	7.660223787132038	5.012872938661514	3.3240351979296254	27.631633242141312	7.660223787132038	5.012872938661514	3.3240351979296254	-4.719999999999999	8.18428305594776	11.409423891778646	5.914633269266539	10.619626706576751	37.98247635888398	16.56490126842589	0	109.06784842571146	72.64915403348328	2.8236841566564013	29.77405232504618	0	5.687386274683562	0	0	64.80961914125595	1.4311996572326342	14.86089152202694	6.975826900282246	50.628366777655295	5.309813353288376	89.33950850857428	0	11.387855989696922	40.42604769945504	20.295534545475316	14.573052889090853	4.794537184071822	0	0	36.91552463331194	85.77707869802254	66.02821056665819	29.207717219909778	5.538925252383345	2.8236841566564013	5.907179729351506	7.33837938658414	5.969305287951849	33	0	0	0	0	0	0	2	2	4	0	41	48	4	0	16	11	0	11	12	8	0	0	0	0	3	1	7	4	1	20	5	0	0	2	3	0	0	0	0	2	1
"CHEMBL2206971"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(cc(N4CCCCC4)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1"	"IC50"	"'='"	5	"nM"	"CHEMBL379"	5.288900000000004	229.7208999999993	445.94513657655955	185.57	863.0910000000024	862.4298985640019	15	3	12	3	11	4	16	61	123	5	0	8	2	5	6	1	2	3	1	3	3	0.6666666666666666	30.0822610585661	17.35822481627	13.059896846611103	8.663542542637257	5.527054842605962	46.75980227396923	11.51894169065587	7.537329894651904	4.776366024553571	-4.6000000000000005	11.007876803797224	17.281826882940013	9.290457393955359	29.708381958761457	104.08469913508274	35.51669056075248	17.202905840122938	189.36293915894242	30.71036683102732	4.235526234984602	10.902924932081056	0	10.61239996190685	11.49902366656781	0	126.91681563104383	0	25.21863457210857	17.202905840122938	138.17837563974854	37.98742648559718	36.27381832272431	0	11.49902366656781	50.5588581223166	34.630035029677856	19.098731165949598	18.19631268934797	0	6.531038962001867	38.87463068461506	93.01699226874334	101.67428150043513	52.76862467163851	40.97161466043546	4.235526234984602	21.837650612110593	5.907179729351506	6.093240070938415	45	0	0	0	0	1	0	2	4	7	2	61	76	7	0	42	5	0	12	24	15	0	0	0	0	6	1	6	4	3	14	27	2	0	1	4	0	0	0	1	8	6
"CHEMBL2347466"	"CCS(=O)(=O)NC(=O)c1c(-c2ccc[nH]c2=O)c2c3occc3ccc2n1Cc1cc(F)ccc1F"	"IC50"	"'='"	6	"nM"	"CHEMBL379"	3.820400000000003	129.35670000000002	230.28989740562585	110.41	511.506	511.1013481480005	8	2	7	2	6	2	11	36	55	0	0	5	4	0	1	2	0	1	2	0	0	0.12	17.863556056229235	10.69619683363779	8.019798397124903	5.2832974897523295	3.6211357740783776	18.650560695837065	6.682967386401603	4.619162746583099	3.270718844835693	-4.249999999999999	10.015340589228748	8.75647509501498	3.9651675485008817	10.024932967022508	30.504212975973463	21.314688021795348	11.63444168209179	51.77015573450374	65.19102783896713	2.8236841566564013	27.445273818257363	0	8.78083009534964	0	0	57.331431996425756	0	14.592032614813863	0	13.348751801611623	5.704956885150159	89.22914956224801	0	0	49.282924430367956	14.294063938133078	9.589074368143644	21.913746693412712	0	0	0	55.21054785534658	29.542926507732016	49.99540478432962	24.282148374752712	2.8236841566564013	10.023291153407584	11.814359458703011	0	25	2	0	0	0	1	0	1	2	4	1	36	29	4	0	14	12	0	7	13	8	0	0	0	0	6	0	2	4	1	23	0	0	0	2	3	0	0	0	0	4	2
"CHEMBL2347459"	"O=C(O)c1c(-c2ccc[nH]c2=O)c2c3occc3ccc2n1Cc1cc(F)ccc1F"	"IC50"	"'='"	31	"nM"	"CHEMBL379"	4.439100000000002	109.38900000000004	193.04736997805537	84.47	420.37099999999987	420.0921633680004	6	2	4	2	5	1	8	31	45	0	0	5	4	0	1	2	0	1	2	0	0	0.043478260869565216	14.783349298873823	8.266619187918781	5.9968567951967335	4.277868258327738	3.0862832635436015	15.122081073882603	5.9968567951967335	4.277868258327738	3.0862832635436015	-4.199999999999999	8.888289221938777	6.944920432065266	2.915460116824668	5.309813353288376	21.552392856201923	11.291396868387768	11.63444168209179	38.064470836356925	65.19102783896713	1.4118420783282006	28.87647347549	0	8.78083009534964	0	0	45.75680834402471	1.4311996572326342	9.87691300107973	0	6.496859684315945	0	89.22914956224801	0	0	39.321758835560715	19.40287212924029	4.794537184071822	13.575367279421462	0	0	0	48.3586557380509	22.689133726880918	44.290447899179455	24.282148374752712	1.4118420783282006	0	7.33837938658414	5.969305287951849	23	2	0	0	0	0	0	0	2	3	1	31	21	2	0	14	12	0	4	10	6	0	0	0	0	4	1	1	1	1	23	0	0	0	2	3	0	0	0	0	4	2
"CHEMBL2181635"	"Cn1c(-c2ccc(F)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21"	"IC50"	"'='"	39	"nM"	"CHEMBL379"	6.4260000000000055	163.10669999999968	294.74977217923487	113.32000000000001	580.6600000000016	580.2485837560009	8	3	9	3	6	2	9	43	76	0	0	6	4	2	2	2	0	0	2	2	2	0.29411764705882354	20.799812016864514	11.51793999718215	8.22420602363665	5.589179609399083	3.7125229684813825	27.820615478645927	8.22420602363665	5.589179609399083	3.7125229684813825	-4.789999999999999	9.109036755409695	11.473299200081195	5.545067136527134	10.619626706576751	37.98247635888398	16.56490126842589	5.817220841045895	113.11208033893803	66.60673532581998	2.8236841566564013	29.77405232504618	0	10.077801322358383	0	0	67.82927563276056	1.4311996572326342	14.86089152202694	6.975826900282246	56.04335724705207	5.309813353288376	89.11431064195688	0	11.387855989696922	40.42604769945504	20.295534545475316	14.573052889090853	9.184952231746642	0	0	30.873105925648645	91.1920691674193	59.855315355843445	34.009853874554324	11.35614609342924	2.8236841566564013	5.907179729351506	7.33837938658414	5.969305287951849	34	1	0	0	0	0	0	2	2	4	0	43	46	4	0	20	11	0	9	12	8	0	0	0	0	4	1	7	1	1	20	9	0	1	2	3	0	0	0	0	2	1
"CHEMBL2204319"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCCCC/C=C/c1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1"	"IC50"	"'='"	8.7	"nM"	"CHEMBL379"	3.5904000000000016	186.1508999999995	355.2248394193008	173.1	707.850000000002	707.2988844000014	13	3	6	3	9	4	14	50	95	5	0	6	2	3	4	1	1	2	1	2	2	0.5277777777777778	24.72679917260228	14.279156132556201	10.860311856939838	7.086533314407992	4.440304132876318	35.18073359025543	9.319356700984605	5.960320666422638	3.6896153148239272	-4.46	9.897442281632705	13.688166153513745	7.4937080564429985	20.071609274110934	84.05302730756827	29.1437656594231	11.308948154759857	128.30146151203877	48.97775249554093	4.235526234984602	16.82452017496516	0	4.794537184071822	5.879988336435371	0	98.87705722235015	0	25.21863457210857	11.308948154759857	94.04686854640919	13.055844927232233	54.541203987237935	0	5.879988336435371	50.66259058736567	24.99326234502733	19.098731165949598	18.19631268934797	0	6.531038962001867	50.79672900532033	66.68705299886143	58.09496591622757	41.58473005130985	23.654728216032623	4.235526234984602	27.717638948545968	5.907179729351506	6.093240070938415	36	0	0	0	0	1	0	2	3	6	2	50	57	7	0	30	6	0	6	21	13	0	0	0	0	6	0	6	5	3	15	15	2	0	1	2	0	0	0	1	8	6
"CHEMBL2023898"	"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C"	"IC50"	"'='"	0.031	"nM"	"CHEMBL379"	6.222000000000006	202.7507999999994	385.45068885543446	174.63999999999996	738.8900000000018	738.3853313200013	14	4	17	4	8	4	14	54	104	4	0	6	4	2	2	2	2	2	2	0	0	0.45	26.027198506782835	13.907915521355068	9.623953076385336	6.378202935329206	4.058306673307178	38.696769903354905	9.623953076385336	6.378202935329206	4.058306673307178	-5.659999999999999	10.144397044275674	16.564303454193016	8.115988043030017	10.619626706576751	92.82803186773008	19.06280027574374	11.787915370726157	139.6387555910293	60.68514008293588	5.6473683133128025	33.6416619564849	0	9.589074368143644	0	0	97.3541365410303	0	40.34140975063063	11.787915370726157	76.9708379478988	27.06962428639707	72.33394907893575	0	33.6416619564849	24.00083960057984	39.847178616336315	9.589074368143644	19.55703141003806	0	0	75.74691813048908	59.53342094283165	48.633441829057645	77.2605073891953	23.684593932699144	5.6473683133128025	11.814359458703011	0	12.18648014187683	40	0	0	0	0	0	0	2	6	6	0	54	73	4	0	21	11	0	17	20	14	0	0	0	0	4	2	6	10	2	22	8	0	0	4	2	0	0	0	0	0	0
"CHEMBL4754468"	"NC(=O)c1n[nH]nc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O"	"IC50"	"'='"	68020	"nM"	"CHEMBL379"	-2.9423999999999997	51.61400000000002	112.49207412832604	154.58	244.2070000000001	244.080769484	9	6	6	5	7	1	9	17	29	4	0	2	1	1	1	1	1	1	0	0	0	0.625	7.830095834319147	4.045565264641526	2.81242960516809	1.846906748437943	1.1275826816300112	9.61195092253299	2.81242960516809	1.846906748437943	1.1275826816300112	-1.5500000000000003	3.985654387032409	4.372750406697864	1.8872441918516343	5.719716975726273	65.73001605967629	4.736862953800049	0	30.486962537740048	0	4.235526234984602	0	0	0	0	0	37.31790228319943	4.293598971697903	15.403773461538988	5.719716975726273	24.32007210779995	6.558985242916289	11.387855989696922	0	0	5.907179729351506	25.78300450284796	4.794537184071822	0	15.403773461538988	0	0	0	0	14.783536579937607	30.01400010264841	8.517612151504862	5.705441050026103	5.907179729351506	0	8	0	0	0	0	0	0	1	3	4	1	17	19	1	0	8	2	0	6	14	9	0	0	0	0	1	3	2	1	3	3	4	0	0	2	0	0	0	0	0	0	0
"CHEMBL4763812"	"O=C(Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1)c1ccc2c(c1)OCCO2"	"IC50"	"'='"	126.7	"nM"	"CHEMBL379"	0.2487999999999998	95.40880000000001	192.00774418935416	129.92000000000002	425.3439999999999	425.10345632400043	10	3	5	3	7	3	12	30	47	3	0	4	1	1	3	0	1	3	1	0	0	0.3888888888888889	13.95530776576537	7.484453509578396	5.265568566713258	3.441824204412354	2.13698132742914	15.74816368600608	5.265568566713258	3.441824204412354	2.13698132742914	-3.09	8.20951797009118	7.627817302905437	3.4865447572242902	14.783539260888475	79.717313215657	4.736862953800049	0	29.548608462151893	35.34773913068325	1.4118420783282006	0	0	13.57536727942146	11.49902366656781	0	63.40057157181918	2.8623993144652684	10.209723084138854	4.992404732635669	24.28651803193111	19.676955728748865	35.91878588974458	0	11.49902366656781	17.773914027446846	29.738018596902947	9.694446914922299	4.794537184071822	13.77323482798531	0	0	24.17932786902545	11.739458020719129	25.749605029299364	25.033608298539836	18.990883771845997	9.066352124401822	5.907179729351506	11.953643680432648	18	2	0	0	0	0	0	1	2	4	3	30	26	2	0	17	5	0	5	17	10	0	0	0	0	4	2	2	1	4	11	6	0	0	1	3	0	0	0	0	2	1
"CHEMBL4746402"	"O=C(Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1)c1cccc2c1CCCC2"	"IC50"	"'='"	161	"nM"	"CHEMBL379"	1.3564	101.06080000000003	200.13041995980484	111.46000000000002	421.3999999999998	421.1449272120006	8	3	5	3	5	3	10	30	51	3	0	4	1	1	3	0	1	2	1	0	1	0.45	14.138811184837644	7.6679569286506695	5.449071985785531	3.660680507999192	2.3379126259666565	17.931667105078354	5.449071985785531	3.660680507999192	2.3379126259666565	-2.6899999999999995	7.180577385841187	7.858788055820341	3.5067329599236996	5.309813353288376	66.59934272982441	17.48271275645881	0	58.90439547288558	35.34773913068325	1.4118420783282006	0	0	13.57536727942146	0	0	59.40987988889997	2.8623993144652684	10.209723084138854	4.992404732635669	49.77821763724862	6.558985242916289	47.04568887313857	0	0	17.773914027446846	20.26429268930285	9.694446914922299	4.794537184071822	13.77323482798531	0	12.08483741532659	48.713093042410364	22.705526470080887	20.266570804618485	11.915637812707256	7.491860105278189	9.066352124401822	5.907179729351506	11.953643680432648	20	2	0	0	0	0	0	1	2	4	1	30	30	2	0	17	5	0	5	13	8	0	0	0	0	4	2	2	1	2	11	8	0	0	1	3	0	0	0	0	2	1
"CHEMBL4742837"	"O=C(Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1)c1ccc2c(c1)CCC2"	"IC50"	"'='"	58.6	"nM"	"CHEMBL379"	0.9663000000000002	96.44380000000001	190.9555368450726	111.46000000000002	407.3729999999998	407.12927714800054	8	3	5	3	5	3	10	29	48	3	0	4	1	1	3	0	1	2	1	0	1	0.42105263157894735	13.638811184837644	7.4179569286506695	5.324071985785531	3.535680507999192	2.2219462580939178	16.681667105078354	5.324071985785531	3.535680507999192	2.2219462580939178	-2.6899999999999995	7.221560657060219	7.285744522846391	3.431089645186225	5.309813353288376	66.59934272982441	17.48271275645881	0	49.789953459215745	35.34773913068325	1.4118420783282006	0	0	13.57536727942146	0	0	56.668362776559526	2.8623993144652684	10.209723084138854	4.992404732635669	43.40529273591925	6.558985242916289	47.04568887313857	0	0	17.773914027446846	20.26429268930285	9.694446914922299	4.794537184071822	13.77323482798531	0	6.042418707663295	48.382586848744275	19.964009357740448	20.266570804618485	11.915637812707256	7.491860105278189	9.066352124401822	5.907179729351506	11.953643680432648	19	2	0	0	0	0	0	1	2	4	1	29	28	2	0	16	5	0	5	13	8	0	0	0	0	4	2	2	1	2	11	7	0	0	2	2	0	0	0	0	2	1
"CHEMBL2170000"	"O=C(c1nc2c(C(F)(F)F)cc(-c3ccoc3)cn2c1Cl)N1CCN([C@H]2CC[C@H](O)CC2)C(=O)C1"	"IC50"	"'='"	43	"nM"	"CHEMBL379"	3.674800000000003	120.02330000000005	233.79681977375324	91.81	510.89999999999986	510.1281675240006	8	1	4	1	6	2	12	35	57	0	0	5	2	2	3	2	1	2	0	1	1	0.43478260869565216	17.189634381910647	9.364188920437108	6.853265568489681	4.6823950974169835	3.076445128574974	19.894472737891743	6.495252481039364	4.334357702746121	2.8310419928378248	-3.0500000000000003	9.113501903175878	8.868580757586283	4.380670025724913	0	75.47005300317333	4.794537184071822	0	76.15395045350934	28.99007066043369	5.153109816892792	17.322215589160667	0	13.171245143024459	0	11.600939890232516	61.07220831890335	1.4311996572326342	19.35089763043952	0	43.76590861806062	19.490579052947837	46.80781352481852	0	0	40.7375149380962	19.325778589861514	14.156174015934997	4.9839785209472085	13.171245143024459	0	11.600939890232516	37.58619005901638	47.290242837131714	39.20989594457317	14.391486613549176	11.518332492848387	7.33837938658414	5.907179729351506	6.176298517443475	23	3	1	0	0	0	0	0	4	3	1	35	32	2	0	20	7	0	4	12	8	0	0	0	0	6	1	1	1	2	15	9	0	0	2	3	0	0	0	0	2	1
"CHEMBL1938985"	"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(OCC)nc3c(C)c(OC)ccc23)[C@H]2CC[C@H](C(C)C)C(=O)N21)C(=O)NS(=O)(=O)C1CC1"	"IC50"	"'='"	2	"nM"	"CHEMBL379"	3.402720000000002	174.4801999999995	337.12369203614077	153.23	668.813000000002	668.2879853680013	12	2	17	2	9	3	13	47	91	6	0	6	2	4	4	1	2	2	1	2	2	0.5882352941176471	23.279585577102324	13.536066682288173	10.492911301976289	7.309406223861088	4.716399942759318	33.990430544487445	8.951956146021056	6.183193575875734	3.9657111247069277	-3.87	9.019038359839838	12.29694465930875	5.911634415315253	24.235521828422655	78.5008800111965	24.40690270562305	24.533765173384914	121.92853661070937	30.71036683102732	2.8236841566564013	10.902924932081056	0	0	17.37901200300318	0	97.40754091375015	0	19.908821218820194	17.681873056089238	94.52583576237548	13.596937701798877	36.27381832272431	0	17.37901200300318	38.647755273543154	24.420311945539	19.098731165949598	13.401775505276145	0	6.531038962001867	19.755855980626926	63.54720384192791	73.53417425864683	49.54814034333176	29.13585941425079	2.8236841566564013	27.717638948545964	5.907179729351506	0	34	0	0	0	0	1	0	2	2	8	0	47	63	6	0	22	5	0	17	20	12	0	0	0	0	5	3	6	8	1	11	13	2	0	1	3	0	0	0	0	4	2
